date,value,data_type
16.01.2017,47.0,maxhum
17.01.2017,45.0,maxhum
18.01.2017,42.0,maxhum
19.01.2017,40.0,maxhum
20.01.2017,40.0,maxhum
21.01.2017,40.0,maxhum
22.01.2017,50.0,maxhum
23.01.2017,53.0,maxhum
24.01.2017,51.0,maxhum
25.01.2017,50.0,maxhum
26.01.2017,44.0,maxhum
27.01.2017,44.0,maxhum
28.01.2017,37.0,maxhum
29.01.2017,39.0,maxhum
30.01.2017,40.0,maxhum
31.01.2017,54.0,maxhum
01.02.2017,63.0,maxhum
02.02.2017,63.0,maxhum
03.02.2017,63.0,maxhum
04.02.2017,64.0,maxhum
05.02.2017,70.0,maxhum
06.02.2017,64.0,maxhum
07.02.2017,59.0,maxhum
08.02.2017,49.0,maxhum
09.02.2017,48.0,maxhum
10.02.2017,54.0,maxhum
11.02.2017,55.0,maxhum
12.02.2017,51.0,maxhum
13.02.2017,56.0,maxhum
14.02.2017,50.0,maxhum
15.02.2017,50.0,maxhum
16.02.2017,54.0,maxhum
17.02.2017,54.0,maxhum
18.02.2017,62.0,maxhum
19.02.2017,54.0,maxhum
20.02.2017,56.0,maxhum
21.02.2017,64.0,maxhum
22.02.2017,70.0,maxhum
23.02.2017,70.0,maxhum
24.02.2017,68.0,maxhum
25.02.2017,42.0,maxhum
26.02.2017,50.0,maxhum
27.02.2017,51.0,maxhum
28.02.2017,61.0,maxhum
01.03.2017,70.0,maxhum
02.03.2017,64.0,maxhum
03.03.2017,60.0,maxhum
04.03.2017,51.0,maxhum
05.03.2017,68.0,maxhum
06.03.2017,70.0,maxhum
07.03.2017,63.0,maxhum
08.03.2017,60.0,maxhum
09.03.2017,63.0,maxhum
10.03.2017,63.0,maxhum
11.03.2017,58.0,maxhum
12.03.2017,49.0,maxhum
13.03.2017,55.0,maxhum
14.03.2017,56.0,maxhum
15.03.2017,52.0,maxhum
16.03.2017,51.0,maxhum
17.03.2017,56.0,maxhum
18.03.2017,68.0,maxhum
19.03.2017,62.0,maxhum
20.03.2017,68.0,maxhum
21.03.2017,66.0,maxhum
22.03.2017,67.0,maxhum
23.03.2017,67.0,maxhum
24.03.2017,73.0,maxhum
25.03.2017,57.0,maxhum
26.03.2017,42.0,maxhum
27.03.2017,52.0,maxhum
28.03.2017,58.0,maxhum
29.03.2017,65.0,maxhum
30.03.2017,57.0,maxhum
31.03.2017,65.0,maxhum
01.04.2017,67.0,maxhum
02.04.2017,66.0,maxhum
03.04.2017,67.0,maxhum
04.04.2017,70.0,maxhum
05.04.2017,74.0,maxhum
06.04.2017,73.0,maxhum
07.04.2017,72.0,maxhum
08.04.2017,68.0,maxhum
